id,uni,item,response
31de3,fkjbz,3,1
31de3,fkjbz,4,2
31de3,fkjbz,5,2
31de3,fkjbz,6,1
31de3,fkjbz,7,1
31de3,fkjbz,8,2
31de3,fkjbz,9,1
3a43c,fkjbz,1,1
3a43c,fkjbz,2,2
3a43c,fkjbz,3,1
3a43c,fkjbz,4,3
3a43c,fkjbz,5,2
3a43c,fkjbz,6,1
3a43c,fkjbz,7,1
3a43c,fkjbz,8,3
3a43c,fkjbz,9,1
d9abf,fkjbz,1,1
d9abf,fkjbz,2,1
d9abf,fkjbz,3,1
d9abf,fkjbz,4,1
d9abf,fkjbz,5,1
d9abf,fkjbz,6,1
d9abf,fkjbz,7,1
d9abf,fkjbz,8,2
d9abf,fkjbz,9,1
ebb10,fkjbz,1,2
ebb10,fkjbz,2,3
ebb10,fkjbz,3,1
ebb10,fkjbz,4,4
ebb10,fkjbz,5,4
ebb10,fkjbz,6,1
ebb10,fkjbz,7,1
ebb10,fkjbz,8,5
ebb10,fkjbz,9,2
ec931,fkjbz,1,1
ec931,fkjbz,2,3
ec931,fkjbz,3,1
ec931,fkjbz,4,3
ec931,fkjbz,5,2
ec931,fkjbz,6,1
ec931,fkjbz,7,1
ec931,fkjbz,8,3
ec931,fkjbz,9,1
ed611,fkjbz,1,1
ed611,fkjbz,2,2
ed611,fkjbz,3,1
ed611,fkjbz,4,3
ed611,fkjbz,5,2
ed611,fkjbz,6,1
ed611,fkjbz,7,1
ed611,fkjbz,8,3
ed611,fkjbz,9,1
ce640,fkjbz,1,2
ce640,fkjbz,2,2
ce640,fkjbz,3,2
ce640,fkjbz,4,4
ce640,fkjbz,5,3
ce640,fkjbz,6,3
ce640,fkjbz,7,2
ce640,fkjbz,8,4
ce640,fkjbz,9,3
de1a9,fkjbz,1,2
de1a9,fkjbz,2,2
de1a9,fkjbz,3,2
de1a9,fkjbz,4,4
de1a9,fkjbz,5,3
de1a9,fkjbz,6,2
de1a9,fkjbz,7,1
de1a9,fkjbz,8,5
de1a9,fkjbz,9,3
d9ee8,fkjbz,1,1
d9ee8,fkjbz,2,1
d9ee8,fkjbz,3,1
d9ee8,fkjbz,4,4
d9ee8,fkjbz,5,4
d9ee8,fkjbz,6,4
d9ee8,fkjbz,7,3
d9ee8,fkjbz,8,3
d9ee8,fkjbz,9,2
2f5eb,fkjbz,1,1
2f5eb,fkjbz,2,4
2f5eb,fkjbz,3,2
2f5eb,fkjbz,4,5
2f5eb,fkjbz,5,4
2f5eb,fkjbz,6,2
2f5eb,fkjbz,7,2
2f5eb,fkjbz,8,4
2f5eb,fkjbz,9,2
80e42,fkjbz,1,3
80e42,fkjbz,2,3
80e42,fkjbz,3,2
80e42,fkjbz,4,4
80e42,fkjbz,5,3
80e42,fkjbz,6,2
80e42,fkjbz,7,3
80e42,fkjbz,8,4
80e42,fkjbz,9,3
2952f,fkjbz,1,4
2952f,fkjbz,2,4
2952f,fkjbz,3,5
2952f,fkjbz,4,4
2952f,fkjbz,5,4
2952f,fkjbz,6,4
2952f,fkjbz,7,3
2952f,fkjbz,8,5
2952f,fkjbz,9,5
a0837,fkjbz,1,2
a0837,fkjbz,2,5
a0837,fkjbz,3,3
a0837,fkjbz,4,5
a0837,fkjbz,5,5
a0837,fkjbz,6,1
a0837,fkjbz,7,1
a0837,fkjbz,8,5
a0837,fkjbz,9,1
8a61e,fkjbz,1,2
8a61e,fkjbz,2,3
8a61e,fkjbz,3,2
8a61e,fkjbz,4,5
8a61e,fkjbz,5,2
8a61e,fkjbz,6,1
8a61e,fkjbz,7,1
8a61e,fkjbz,8,4
8a61e,fkjbz,9,3
d6048,fkjbz,1,2
d6048,fkjbz,2,3
d6048,fkjbz,3,2
d6048,fkjbz,4,4
d6048,fkjbz,5,4
d6048,fkjbz,6,2
d6048,fkjbz,7,1
d6048,fkjbz,8,4
d6048,fkjbz,9,1
3e711,fkjbz,1,2
3e711,fkjbz,2,4
3e711,fkjbz,3,3
3e711,fkjbz,4,5
3e711,fkjbz,5,3
3e711,fkjbz,6,1
3e711,fkjbz,7,1
3e711,fkjbz,8,5
3e711,fkjbz,9,3
05106,fkjbz,1,1
05106,fkjbz,2,3
05106,fkjbz,3,2
05106,fkjbz,4,3
05106,fkjbz,5,3
05106,fkjbz,6,2
05106,fkjbz,7,2
05106,fkjbz,8,3
05106,fkjbz,9,3
edf96,fkjbz,1,3
edf96,fkjbz,2,5
edf96,fkjbz,3,1
edf96,fkjbz,4,5
edf96,fkjbz,5,3
edf96,fkjbz,6,2
edf96,fkjbz,7,2
edf96,fkjbz,8,4
edf96,fkjbz,9,1
93457,fkjbz,1,3
93457,fkjbz,2,5
93457,fkjbz,3,3
93457,fkjbz,4,5
93457,fkjbz,5,5
93457,fkjbz,6,4
93457,fkjbz,7,3
93457,fkjbz,8,5
93457,fkjbz,9,3
6c39f,fkjbz,1,2
6c39f,fkjbz,2,3
6c39f,fkjbz,3,4
6c39f,fkjbz,4,4
6c39f,fkjbz,5,3
6c39f,fkjbz,6,2
6c39f,fkjbz,7,2
6c39f,fkjbz,8,4
6c39f,fkjbz,9,2
9dca6,fkjbz,1,3
9dca6,fkjbz,2,4
9dca6,fkjbz,3,2
9dca6,fkjbz,4,5
9dca6,fkjbz,5,3
9dca6,fkjbz,6,1
9dca6,fkjbz,7,1
9dca6,fkjbz,8,5
9dca6,fkjbz,9,2
45c2a,fkjbz,1,2
45c2a,fkjbz,2,2
45c2a,fkjbz,3,2
45c2a,fkjbz,4,2
45c2a,fkjbz,5,3
45c2a,fkjbz,6,2
45c2a,fkjbz,7,2
45c2a,fkjbz,8,4
45c2a,fkjbz,9,2
423c4,fkjbz,1,2
423c4,fkjbz,2,2
423c4,fkjbz,3,1
423c4,fkjbz,4,2
423c4,fkjbz,5,3
423c4,fkjbz,6,2
423c4,fkjbz,7,2
423c4,fkjbz,8,3
423c4,fkjbz,9,3
f737b,fkjbz,1,2
f737b,fkjbz,2,4
f737b,fkjbz,3,4
f737b,fkjbz,4,3
f737b,fkjbz,5,2
f737b,fkjbz,6,1
f737b,fkjbz,7,1
f737b,fkjbz,8,4
f737b,fkjbz,9,2
f9d25,fkjbz,1,2
f9d25,fkjbz,2,1
f9d25,fkjbz,3,2
f9d25,fkjbz,4,3
f9d25,fkjbz,5,4
f9d25,fkjbz,6,1
f9d25,fkjbz,7,1
f9d25,fkjbz,8,2
f9d25,fkjbz,9,1
58229,fkjbz,1,1
58229,fkjbz,2,3
58229,fkjbz,3,1
58229,fkjbz,4,4
58229,fkjbz,5,1
58229,fkjbz,6,1
58229,fkjbz,7,1
58229,fkjbz,8,4
58229,fkjbz,9,1
da6b9,fkjbz,1,1
da6b9,fkjbz,2,5
da6b9,fkjbz,3,2
da6b9,fkjbz,4,5
da6b9,fkjbz,5,2
da6b9,fkjbz,6,1
da6b9,fkjbz,7,2
da6b9,fkjbz,8,4
da6b9,fkjbz,9,1
2802b,fkjbz,1,1
2802b,fkjbz,2,2
2802b,fkjbz,3,2
2802b,fkjbz,4,4
2802b,fkjbz,5,3
2802b,fkjbz,6,2
2802b,fkjbz,7,2
2802b,fkjbz,8,4
2802b,fkjbz,9,3
85ffe,fkjbz,1,1
85ffe,fkjbz,2,2
85ffe,fkjbz,3,1
85ffe,fkjbz,4,3
85ffe,fkjbz,5,2
85ffe,fkjbz,6,1
85ffe,fkjbz,7,1
85ffe,fkjbz,8,4
85ffe,fkjbz,9,2
d6bf4,fkjbz,1,2
d6bf4,fkjbz,2,2
d6bf4,fkjbz,3,2
d6bf4,fkjbz,4,4
d6bf4,fkjbz,5,4
d6bf4,fkjbz,6,1
d6bf4,fkjbz,7,1
d6bf4,fkjbz,8,4
d6bf4,fkjbz,9,1
7732a,fkjbz,1,1
7732a,fkjbz,2,3
7732a,fkjbz,3,1
7732a,fkjbz,4,2
7732a,fkjbz,5,2
7732a,fkjbz,6,1
7732a,fkjbz,7,1
7732a,fkjbz,8,3
7732a,fkjbz,9,2
deee7,fkjbz,1,3
deee7,fkjbz,2,5
deee7,fkjbz,3,4
deee7,fkjbz,4,5
deee7,fkjbz,5,5
deee7,fkjbz,6,3
deee7,fkjbz,7,1
deee7,fkjbz,8,5
deee7,fkjbz,9,3
792e0,fkjbz,1,2
792e0,fkjbz,2,2
792e0,fkjbz,3,2
792e0,fkjbz,4,3
792e0,fkjbz,5,2
792e0,fkjbz,6,1
792e0,fkjbz,7,1
792e0,fkjbz,8,2
792e0,fkjbz,9,1
50d3e,fkjbz,1,2
50d3e,fkjbz,2,4
50d3e,fkjbz,3,1
50d3e,fkjbz,4,5
50d3e,fkjbz,5,2
50d3e,fkjbz,6,1
50d3e,fkjbz,7,2
50d3e,fkjbz,8,5
50d3e,fkjbz,9,3
5c16e,fkjbz,1,3
5c16e,fkjbz,2,4
5c16e,fkjbz,3,3
5c16e,fkjbz,4,4
5c16e,fkjbz,5,5
5c16e,fkjbz,6,2
5c16e,fkjbz,7,1
5c16e,fkjbz,8,5
5c16e,fkjbz,9,1
f541f,fkjbz,1,1
f541f,fkjbz,2,4
f541f,fkjbz,3,3
f541f,fkjbz,4,4
f541f,fkjbz,5,4
f541f,fkjbz,6,3
f541f,fkjbz,7,3
f541f,fkjbz,8,5
f541f,fkjbz,9,4
04740,kwg95,1,1
04740,kwg95,2,3
04740,kwg95,3,1
04740,kwg95,4,5
04740,kwg95,5,1
04740,kwg95,6,1
04740,kwg95,7,1
04740,kwg95,8,4
04740,kwg95,9,3
8e02b,kwg95,1,1
8e02b,kwg95,2,3
8e02b,kwg95,3,1
8e02b,kwg95,4,3
8e02b,kwg95,5,4
8e02b,kwg95,6,1
8e02b,kwg95,7,1
8e02b,kwg95,8,5
8e02b,kwg95,9,1
7899f,kwg95,1,1
7899f,kwg95,2,4
7899f,kwg95,3,2
7899f,kwg95,4,3
7899f,kwg95,5,2
7899f,kwg95,6,1
7899f,kwg95,7,1
7899f,kwg95,8,4
7899f,kwg95,9,2
5e3ef,kwg95,1,3
5e3ef,kwg95,2,4
5e3ef,kwg95,3,2
5e3ef,kwg95,4,5
5e3ef,kwg95,5,3
5e3ef,kwg95,6,1
5e3ef,kwg95,7,2
5e3ef,kwg95,8,5
5e3ef,kwg95,9,1
7420b,kwg95,1,1
7420b,kwg95,2,4
7420b,kwg95,3,2
7420b,kwg95,4,3
7420b,kwg95,5,5
7420b,kwg95,6,1
7420b,kwg95,7,1
7420b,kwg95,8,5
7420b,kwg95,9,1
8c4d8,kwg95,1,3
8c4d8,kwg95,2,4
8c4d8,kwg95,3,4
8c4d8,kwg95,4,4
8c4d8,kwg95,5,5
8c4d8,kwg95,6,4
8c4d8,kwg95,7,3
8c4d8,kwg95,8,4
8c4d8,kwg95,9,3
431f2,kwg95,1,1
431f2,kwg95,2,4
431f2,kwg95,3,1
431f2,kwg95,4,5
431f2,kwg95,5,4
431f2,kwg95,6,1
431f2,kwg95,7,1
431f2,kwg95,8,5
431f2,kwg95,9,3
bab29,kwg95,1,1
bab29,kwg95,2,3
bab29,kwg95,3,2
bab29,kwg95,4,4
bab29,kwg95,5,4
bab29,kwg95,6,1
bab29,kwg95,7,2
bab29,kwg95,8,4
bab29,kwg95,9,1
ab428,kwg95,1,1
ab428,kwg95,2,1
ab428,kwg95,3,1
ab428,kwg95,4,2
ab428,kwg95,5,2
ab428,kwg95,6,1
ab428,kwg95,7,1
ab428,kwg95,8,4
ab428,kwg95,9,1
98e20,kwg95,1,3
98e20,kwg95,2,4
98e20,kwg95,3,3
98e20,kwg95,4,5
98e20,kwg95,5,5
98e20,kwg95,6,3
98e20,kwg95,7,3
98e20,kwg95,8,5
98e20,kwg95,9,3
36363,kwg95,1,2
36363,kwg95,2,4
36363,kwg95,3,1
36363,kwg95,4,5
36363,kwg95,5,4
36363,kwg95,6,3
36363,kwg95,7,2
36363,kwg95,8,5
36363,kwg95,9,3
d0f4c,kwg95,1,4
d0f4c,kwg95,2,1
d0f4c,kwg95,3,1
d0f4c,kwg95,4,1
d0f4c,kwg95,5,1
d0f4c,kwg95,6,1
d0f4c,kwg95,7,1
d0f4c,kwg95,8,1
d0f4c,kwg95,9,1
30ffa,kwg95,1,3
30ffa,kwg95,2,4
30ffa,kwg95,3,3
30ffa,kwg95,4,3
30ffa,kwg95,5,4
30ffa,kwg95,6,3
30ffa,kwg95,7,4
30ffa,kwg95,8,4
30ffa,kwg95,9,4
2fe66,kwg95,1,3
2fe66,kwg95,2,5
2fe66,kwg95,3,3
2fe66,kwg95,4,5
2fe66,kwg95,5,5
2fe66,kwg95,6,2
2fe66,kwg95,7,3
2fe66,kwg95,8,4
2fe66,kwg95,9,2
037d3,kwg95,1,2
037d3,kwg95,2,3
037d3,kwg95,3,3
037d3,kwg95,4,4
037d3,kwg95,5,4
037d3,kwg95,6,1
037d3,kwg95,7,2
037d3,kwg95,8,5
037d3,kwg95,9,2
7fa97,kwg95,1,1
7fa97,kwg95,2,3
7fa97,kwg95,3,2
7fa97,kwg95,4,4
7fa97,kwg95,5,4
7fa97,kwg95,6,2
7fa97,kwg95,7,2
7fa97,kwg95,8,4
7fa97,kwg95,9,1
c6152,kwg95,1,1
c6152,kwg95,2,5
c6152,kwg95,3,1
c6152,kwg95,4,4
c6152,kwg95,5,3
c6152,kwg95,6,1
c6152,kwg95,7,3
c6152,kwg95,8,5
c6152,kwg95,9,1
7b8c3,kwg95,1,2
7b8c3,kwg95,2,2
7b8c3,kwg95,3,2
7b8c3,kwg95,4,3
7b8c3,kwg95,5,1
7b8c3,kwg95,6,1
7b8c3,kwg95,7,2
7b8c3,kwg95,8,3
7b8c3,kwg95,9,1
d5a89,kwg95,1,1
d5a89,kwg95,2,1
d5a89,kwg95,3,1
d5a89,kwg95,4,1
d5a89,kwg95,5,2
d5a89,kwg95,6,1
d5a89,kwg95,7,2
d5a89,kwg95,8,2
d5a89,kwg95,9,1
bdcdb,kwg95,1,3
bdcdb,kwg95,2,5
bdcdb,kwg95,3,4
bdcdb,kwg95,4,5
bdcdb,kwg95,5,4
bdcdb,kwg95,6,5
bdcdb,kwg95,7,2
bdcdb,kwg95,8,2
bdcdb,kwg95,9,2
c4298,kwg95,1,3
c4298,kwg95,2,4
c4298,kwg95,3,1
c4298,kwg95,4,4
c4298,kwg95,5,4
c4298,kwg95,6,1
c4298,kwg95,7,3
c4298,kwg95,8,3
c4298,kwg95,9,2
9a396,kwg95,1,3
9a396,kwg95,2,2
9a396,kwg95,3,4
9a396,kwg95,4,5
9a396,kwg95,5,3
9a396,kwg95,6,4
9a396,kwg95,7,4
9a396,kwg95,8,3
9a396,kwg95,9,2
61350,kwg95,1,1
61350,kwg95,2,4
61350,kwg95,3,1
61350,kwg95,4,4
61350,kwg95,5,4
61350,kwg95,6,2
61350,kwg95,7,1
61350,kwg95,8,5
61350,kwg95,9,2
2d3ec,kwg95,1,1
2d3ec,kwg95,2,1
2d3ec,kwg95,3,1
2d3ec,kwg95,4,2
2d3ec,kwg95,5,1
2d3ec,kwg95,6,1
2d3ec,kwg95,7,1
2d3ec,kwg95,8,3
2d3ec,kwg95,9,1
bd87f,kwg95,1,3
bd87f,kwg95,2,3
bd87f,kwg95,3,1
bd87f,kwg95,4,3
bd87f,kwg95,5,4
bd87f,kwg95,6,2
bd87f,kwg95,7,2
bd87f,kwg95,8,3
bd87f,kwg95,9,1
f4514,kwg95,1,3
f4514,kwg95,2,5
f4514,kwg95,3,1
f4514,kwg95,4,4
f4514,kwg95,5,4
f4514,kwg95,6,3
f4514,kwg95,7,3
f4514,kwg95,8,3
f4514,kwg95,9,1
acbe1,kwg95,1,2
acbe1,kwg95,2,5
acbe1,kwg95,3,1
acbe1,kwg95,4,5
acbe1,kwg95,5,4
acbe1,kwg95,6,2
acbe1,kwg95,7,2
acbe1,kwg95,8,5
acbe1,kwg95,9,3
e5a7a,kwg95,1,1
e5a7a,kwg95,2,4
e5a7a,kwg95,3,1
e5a7a,kwg95,4,4
e5a7a,kwg95,5,3
e5a7a,kwg95,6,1
e5a7a,kwg95,7,1
e5a7a,kwg95,8,4
e5a7a,kwg95,9,2
e0397,kwg95,1,1
e0397,kwg95,2,1
e0397,kwg95,3,1
e0397,kwg95,4,1
e0397,kwg95,5,1
e0397,kwg95,6,1
e0397,kwg95,7,1
e0397,kwg95,8,3
e0397,kwg95,9,1
fcce9,kwg95,1,3
fcce9,kwg95,2,1
fcce9,kwg95,3,1
fcce9,kwg95,4,3
fcce9,kwg95,5,3
fcce9,kwg95,6,2
fcce9,kwg95,7,2
fcce9,kwg95,8,2
fcce9,kwg95,9,3
0830d,kwg95,1,3
0830d,kwg95,2,3
0830d,kwg95,3,1
0830d,kwg95,4,1
0830d,kwg95,5,1
0830d,kwg95,6,2
0830d,kwg95,7,3
0830d,kwg95,8,2
0830d,kwg95,9,1
75e66,kwg95,1,3
75e66,kwg95,2,3
75e66,kwg95,3,4
75e66,kwg95,4,4
75e66,kwg95,5,5
75e66,kwg95,6,4
75e66,kwg95,7,4
75e66,kwg95,8,4
75e66,kwg95,9,3
0b3f7,kwg95,1,1
0b3f7,kwg95,2,5
0b3f7,kwg95,3,3
0b3f7,kwg95,4,5
0b3f7,kwg95,5,4
0b3f7,kwg95,6,1
0b3f7,kwg95,7,2
0b3f7,kwg95,8,5
0b3f7,kwg95,9,1
8d800,kwg95,1,1
8d800,kwg95,2,2
8d800,kwg95,3,1
8d800,kwg95,4,3
8d800,kwg95,5,1
8d800,kwg95,6,1
8d800,kwg95,7,1
8d800,kwg95,8,3
8d800,kwg95,9,1
59857,kwg95,1,1
59857,kwg95,2,3
59857,kwg95,3,1
59857,kwg95,4,4
59857,kwg95,5,5
59857,kwg95,6,3
59857,kwg95,7,2
59857,kwg95,8,4
59857,kwg95,9,1
f990d,kwg95,1,1
f990d,kwg95,2,1
f990d,kwg95,3,1
f990d,kwg95,4,1
f990d,kwg95,5,3
f990d,kwg95,6,1
f990d,kwg95,7,1
f990d,kwg95,8,4
f990d,kwg95,9,4
0a134,kwg95,1,2
0a134,kwg95,2,5
0a134,kwg95,3,3
0a134,kwg95,4,5
0a134,kwg95,5,4
0a134,kwg95,6,2
0a134,kwg95,7,1
0a134,kwg95,8,3
0a134,kwg95,9,2
3a745,kwg95,1,3
3a745,kwg95,2,4
3a745,kwg95,3,3
3a745,kwg95,4,4
3a745,kwg95,5,4
3a745,kwg95,6,2
3a745,kwg95,7,3
3a745,kwg95,8,4
3a745,kwg95,9,3
da734,kwg95,1,2
da734,kwg95,2,5
da734,kwg95,3,3
da734,kwg95,4,5
da734,kwg95,5,5
da734,kwg95,6,3
da734,kwg95,7,4
da734,kwg95,8,5
da734,kwg95,9,2
872e6,kwg95,1,1
872e6,kwg95,2,2
872e6,kwg95,3,1
872e6,kwg95,4,3
872e6,kwg95,5,4
872e6,kwg95,6,1
872e6,kwg95,7,1
872e6,kwg95,8,3
872e6,kwg95,9,3
70695,kwg95,1,1
70695,kwg95,2,3
70695,kwg95,3,1
70695,kwg95,4,2
70695,kwg95,5,4
70695,kwg95,6,1
70695,kwg95,7,2
70695,kwg95,8,4
70695,kwg95,9,1
38ac1,kwg95,1,1
38ac1,kwg95,2,2
38ac1,kwg95,3,2
38ac1,kwg95,4,1
38ac1,kwg95,5,2
38ac1,kwg95,6,2
38ac1,kwg95,7,2
38ac1,kwg95,8,3
38ac1,kwg95,9,2
fbb0d,kwg95,1,1
fbb0d,kwg95,2,3
fbb0d,kwg95,3,1
fbb0d,kwg95,4,3
fbb0d,kwg95,5,3
fbb0d,kwg95,6,1
fbb0d,kwg95,7,1
fbb0d,kwg95,8,3
fbb0d,kwg95,9,1
50d74,kwg95,1,4
50d74,kwg95,2,2
50d74,kwg95,3,1
50d74,kwg95,4,3
50d74,kwg95,5,3
50d74,kwg95,6,1
50d74,kwg95,7,1
50d74,kwg95,8,4
50d74,kwg95,9,1
3830a,kwg95,1,3
3830a,kwg95,2,4
3830a,kwg95,3,2
3830a,kwg95,4,4
3830a,kwg95,5,2
3830a,kwg95,6,4
3830a,kwg95,7,4
3830a,kwg95,8,4
3830a,kwg95,9,3
a9107,kwg95,1,1
a9107,kwg95,2,2
a9107,kwg95,3,2
a9107,kwg95,4,3
a9107,kwg95,5,4
a9107,kwg95,6,2
a9107,kwg95,7,1
a9107,kwg95,8,3
a9107,kwg95,9,2
1dc97,kwg95,1,1
1dc97,kwg95,2,3
1dc97,kwg95,3,1
1dc97,kwg95,4,2
1dc97,kwg95,5,3
1dc97,kwg95,6,2
1dc97,kwg95,7,2
1dc97,kwg95,8,4
1dc97,kwg95,9,3
d21b8,kwg95,1,2
d21b8,kwg95,2,2
d21b8,kwg95,3,2
d21b8,kwg95,4,2
d21b8,kwg95,5,3
d21b8,kwg95,6,2
d21b8,kwg95,7,2
d21b8,kwg95,8,2
d21b8,kwg95,9,2
1e33f,kwg95,1,1
1e33f,kwg95,2,1
1e33f,kwg95,3,1
1e33f,kwg95,4,1
1e33f,kwg95,5,2
1e33f,kwg95,6,1
1e33f,kwg95,7,1
1e33f,kwg95,8,1
1e33f,kwg95,9,1
5f609,kwg95,1,1
5f609,kwg95,2,4
5f609,kwg95,3,1
5f609,kwg95,4,3
5f609,kwg95,5,5
5f609,kwg95,6,3
5f609,kwg95,7,3
5f609,kwg95,8,5
5f609,kwg95,9,3
c5a50,kwg95,1,1
c5a50,kwg95,2,2
c5a50,kwg95,3,1
c5a50,kwg95,4,3
c5a50,kwg95,5,2
c5a50,kwg95,6,1
c5a50,kwg95,7,2
c5a50,kwg95,8,3
c5a50,kwg95,9,1
ba34b,kwg95,1,3
ba34b,kwg95,2,3
ba34b,kwg95,3,1
ba34b,kwg95,4,2
ba34b,kwg95,5,4
ba34b,kwg95,6,1
ba34b,kwg95,7,1
ba34b,kwg95,8,4
ba34b,kwg95,9,1
6dc48,kwg95,1,1
6dc48,kwg95,2,3
6dc48,kwg95,3,1
6dc48,kwg95,4,3
6dc48,kwg95,5,1
6dc48,kwg95,6,1
6dc48,kwg95,7,1
6dc48,kwg95,8,2
6dc48,kwg95,9,1
45a81,kwg95,1,1
45a81,kwg95,2,2
45a81,kwg95,3,1
45a81,kwg95,4,2
45a81,kwg95,5,2
45a81,kwg95,6,1
45a81,kwg95,7,1
45a81,kwg95,8,2
45a81,kwg95,9,1
c9c4c,kwg95,1,3
c9c4c,kwg95,2,3
c9c4c,kwg95,3,1
c9c4c,kwg95,4,3
c9c4c,kwg95,5,4
c9c4c,kwg95,6,3
c9c4c,kwg95,7,2
c9c4c,kwg95,8,5
c9c4c,kwg95,9,3
8c840,kwg95,1,1
8c840,kwg95,2,2
8c840,kwg95,3,2
8c840,kwg95,4,2
8c840,kwg95,5,2
8c840,kwg95,6,1
8c840,kwg95,7,1
8c840,kwg95,8,2
8c840,kwg95,9,1
7ea8c,kwg95,1,1
7ea8c,kwg95,2,2
7ea8c,kwg95,3,1
7ea8c,kwg95,4,2
7ea8c,kwg95,5,2
7ea8c,kwg95,6,1
7ea8c,kwg95,7,1
7ea8c,kwg95,8,2
7ea8c,kwg95,9,1
614ee,kwg95,1,2
614ee,kwg95,2,5
614ee,kwg95,3,4
614ee,kwg95,4,5
614ee,kwg95,5,4
614ee,kwg95,6,4
614ee,kwg95,7,5
614ee,kwg95,8,5
614ee,kwg95,9,5
03c8f,kwg95,1,5
03c8f,kwg95,2,3
03c8f,kwg95,3,3
03c8f,kwg95,4,4
03c8f,kwg95,5,4
03c8f,kwg95,6,4
03c8f,kwg95,7,4
03c8f,kwg95,8,4
03c8f,kwg95,9,2
599aa,kwg95,1,1
599aa,kwg95,2,2
599aa,kwg95,3,2
599aa,kwg95,4,2
599aa,kwg95,5,1
599aa,kwg95,6,3
599aa,kwg95,7,2
599aa,kwg95,8,2
599aa,kwg95,9,2
3b74c,kwg95,1,1
3b74c,kwg95,2,3
3b74c,kwg95,3,2
3b74c,kwg95,4,4
3b74c,kwg95,5,3
3b74c,kwg95,6,2
3b74c,kwg95,7,2
3b74c,kwg95,8,4
3b74c,kwg95,9,1
c9196,kwg95,1,1
c9196,kwg95,2,2
c9196,kwg95,3,2
c9196,kwg95,4,3
c9196,kwg95,5,2
c9196,kwg95,6,1
c9196,kwg95,7,2
c9196,kwg95,8,4
c9196,kwg95,9,2
784af,kwg95,1,3
784af,kwg95,2,5
784af,kwg95,3,3
784af,kwg95,4,5
784af,kwg95,5,5
784af,kwg95,6,3
784af,kwg95,7,2
784af,kwg95,8,5
784af,kwg95,9,3
ab2a7,kwg95,1,4
ab2a7,kwg95,2,1
ab2a7,kwg95,3,3
ab2a7,kwg95,4,5
ab2a7,kwg95,5,5
ab2a7,kwg95,6,3
ab2a7,kwg95,7,2
ab2a7,kwg95,8,5
ab2a7,kwg95,9,3
3c4b1,kwg95,1,2
3c4b1,kwg95,2,2
3c4b1,kwg95,3,2
3c4b1,kwg95,4,4
3c4b1,kwg95,5,4
3c4b1,kwg95,6,2
3c4b1,kwg95,7,2
3c4b1,kwg95,8,4
3c4b1,kwg95,9,2
6c534,kwg95,1,5
6c534,kwg95,2,5
6c534,kwg95,3,5
6c534,kwg95,4,5
6c534,kwg95,5,3
6c534,kwg95,6,4
6c534,kwg95,7,3
6c534,kwg95,8,5
6c534,kwg95,9,2
99371,kx4w9,1,1
99371,kx4w9,2,2
99371,kx4w9,3,1
99371,kx4w9,4,3
99371,kx4w9,5,2
99371,kx4w9,6,2
99371,kx4w9,7,3
99371,kx4w9,8,2
99371,kx4w9,9,2
c3e2f,kx4w9,1,3
c3e2f,kx4w9,2,3
c3e2f,kx4w9,3,3
c3e2f,kx4w9,4,3
c3e2f,kx4w9,5,4
c3e2f,kx4w9,6,3
c3e2f,kx4w9,7,3
c3e2f,kx4w9,8,4
c3e2f,kx4w9,9,3
c7c50,kx4w9,1,1
c7c50,kx4w9,2,3
c7c50,kx4w9,3,1
c7c50,kx4w9,4,5
c7c50,kx4w9,5,3
c7c50,kx4w9,6,1
c7c50,kx4w9,7,1
c7c50,kx4w9,8,4
c7c50,kx4w9,9,1
b4006,kx4w9,1,2
b4006,kx4w9,2,5
b4006,kx4w9,3,5
b4006,kx4w9,4,4
b4006,kx4w9,5,5
b4006,kx4w9,6,4
b4006,kx4w9,7,4
b4006,kx4w9,8,5
b4006,kx4w9,9,5
4d8a8,kx4w9,1,2
4d8a8,kx4w9,2,5
4d8a8,kx4w9,3,2
4d8a8,kx4w9,4,5
4d8a8,kx4w9,5,4
4d8a8,kx4w9,6,3
4d8a8,kx4w9,7,4
4d8a8,kx4w9,8,5
4d8a8,kx4w9,9,3
9cdb5,kx4w9,1,2
9cdb5,kx4w9,2,4
9cdb5,kx4w9,3,4
9cdb5,kx4w9,4,5
9cdb5,kx4w9,5,2
9cdb5,kx4w9,6,1
9cdb5,kx4w9,7,3
9cdb5,kx4w9,8,4
9cdb5,kx4w9,9,3
b79d3,kx4w9,1,1
b79d3,kx4w9,2,4
b79d3,kx4w9,3,1
b79d3,kx4w9,4,5
b79d3,kx4w9,5,5
b79d3,kx4w9,6,2
b79d3,kx4w9,7,2
b79d3,kx4w9,8,4
b79d3,kx4w9,9,3
e2557,kx4w9,1,4
e2557,kx4w9,2,3
e2557,kx4w9,3,3
e2557,kx4w9,4,4
e2557,kx4w9,5,3
e2557,kx4w9,6,2
e2557,kx4w9,7,1
e2557,kx4w9,8,4
e2557,kx4w9,9,2
d4ac8,kx4w9,1,1
d4ac8,kx4w9,2,3
d4ac8,kx4w9,3,1
d4ac8,kx4w9,4,2
d4ac8,kx4w9,5,2
d4ac8,kx4w9,6,1
d4ac8,kx4w9,7,2
d4ac8,kx4w9,8,3
d4ac8,kx4w9,9,2
bd2f8,kx4w9,1,2
bd2f8,kx4w9,2,4
bd2f8,kx4w9,3,1
bd2f8,kx4w9,4,4
